Unnamed: 0,full_text,sentiment_score
0,night curfew impose uttar pradesh india december hope election rally also stop,0.0
1,much go first rightly throw antivaxx fan bus second back character claim,0.13392857142857142
2,covid denialism include vaccinated people take precaution,0.0
3,covid stay home you all inconsiderate,0.0
4,bro uncertainty around night curfew occupancy chance lock we uk etcthey situation can not afford postponement might lets see,0.0
5,saturday mood boardwhat double dose mean corona,-0.15625
6,think student go pandemic come n,0.0
7,tried overturn election chickene forget tell rest ushelped blackmail president ukrainehelpe kill americans unnecessarily covidconsidere medium strong contender gop nomination,0.016666666666666635
8,next pandemic could lethal covid,0.0
9,adult book boosterif you re second dose two month ago getbooste,0.05
10,friend every doctor nurse ems firefighter cop front line essential worker work tonight tomorrow w,0.0
11,wyd new year brother almost covid case,0.13636363636363635
12,new study israel hospitalisation rate direct medical burden measles influenza significantly higher tha,0.12159090909090908
13,kid wanna know santa covid test come house,0.0
14,tweet strep today seem like feel strep seem common presentation omicron mi,-0.3
15,break nunavut canada go full lockdown indoor gathering ban nonessential closedlibrar,0.35
16,really can not believe comment right job spat also likelihood worker decision lockdown,0.24285714285714285
17,corona do not exist vaccinate ourselvesnovaccinemandate,0.0
18,release study show virus remain active many organ body include many place brain f,0.2888888888888889
19,wish yoongi everyone suffer disease speedy recoverythe vaccine save life please c,0.0
20,got tell epidemiologist expect covid get less deadly progress greek alphabetthe rich country need help vaccinate be not,0.002083333333333326
21,test positive covid day ago nowhere test result tell long quarantine,0.08863636363636362
22,ah pandemichow miss iti have not do outdoor gaming since kid really nicefresh air activity dampd use standard rule could take inside start rain,0.1
23,deflate health care worker desperate patient clash alternative covid treatment,-0.6
24,put thing context get covid law job would expect isolate ten day would pay sick leave,-0.35714285714285715
25,know yeah leicester case get game call outfield player pick injury covid bad melt world,-0.5499999999999999
26,covid positive friend post christmas outfit like eliminate queen drag race,0.06363636363636363
27,every single symptom covid rn,-0.07142857142857142
28,londons daily covid admission within touching distance threshold action news,0.19999999999999998
29,trump do we d halfway late impeachment,-0.3
30,do not need vaccine passport watch child pool however need one enter pool,0.0
31,get covidquarantine time christmas I m still stay little bubble,-0.1875
32,guy call covid hoax go golfing blame obama tell sick go work slow,-0.5071428571428571
33,jk report fresh casessrinagar jammu kashmir friday report new positive jam,0.2212121212121212
34,khairy import omicron case umrah traveller break home quarantinekj say large number,0.21428571428571427
35,sick covid something way strong flu,-0.1404761904761905
36,yoongi test positive arrival south korea fortunately have not present symptom let h,0.2090909090909091
37,oh damn get pandemic disease pandemic damn guess that s pandemic,0.0
