Unnamed: 0,full_text,sentiment_score
0,republicans think hold covid relief pressure dems protect trump help voter suggest,0.0
1,fight hard eric pass away minute ago thankful prayer time earth,-0.2916666666666667
2,quite weird live country pm health minister parade around talk good covid news da,0.021590909090909077
3,go talk experience medium bias around discussion zero covid amp shape covid stra,0.0
4,believe world million do not access clean water distribute covid vaccine equitably w,0.3666666666666667
5,sit tight wait covid blow season could backfire massively get pull relegation fight,-0.08928571428571429
6,america governor poseur,0.0
7,stay home stay safe wldkbyndwkshtnyry,0.5
8,ok put,0.5
9,covid winterc chaz beam,0.0
10,ty ty mhhsbd,0.0
11,maharashtra report new casesday consecutive day first time weeksmumbai report new case,0.17424242424242423
12,should not who ve already covid immune exclude vaccination list should not al,0.0
13,hate crime asian americans skyrocket people blame we coronavirus view we contaminate,-0.4
14,amp cuomos brother should not lie cover andrew cuomo long many people die,0.225
15,ignore airborne precaution school put generation kid risk,0.0
16,I ve say plenty time china friend interest global partnerthe,0.0
17,new orleans mayor cancel mardi gras know west lafayette local restriction mayorpresident repeatedly refuse enact enforce commonsense restriction intend slow spread coronavirus,-0.054545454545454564
18,ok put,0.5
19,charleston wv woay west virginia department health human resource dhhr report february total confirmatory laboratory result receive total case,0.0
20,well yes something do not add place death grouping person put together horrendous visualization show significant increase total noncovid death however total box show noncovid death increase,0.125
21,sure noticedthe go relief allocate howard university amp bure,0.5
22,administrator university california berkeley launch strict coronavirus lockdown rule inclu,0.0
23,add see people maga gear get reconnaissance tour capitol january members congress despite tour offlimits point due covid,-0.125
24,settlersaturday I m immunocompromised yupik woman have not work bc pandemic I m start job march need help groceriesgas help appreciate even rtsv,0.0
25,talk uber driver thing miss pandemic live music show pray red rock run summer,0.06818181818181818
26,former ecb president mario draghi take helm country slam pandemic mire recessionhttpstcosgg,0.0
27,year old negombo among six covid death report,0.1
28,go back check tweet month ago,0.0
29,get ready church daddy tell we stay home still makeup,0.2
30,cocacovid,0.0
31,covid expert warn huge uk wave restriction lift soon tory hawk listen,0.4000000000000001
32,gov cuomo aide reveal ny state withhold nursing home death datum oann,0.0
33,celebrate goodwill tolerance equality worldthe global pandemic may still world,0.0
34,covid lets bring back smoking bar think we ve earn,0.0
35,can not wait book load filler lockdown like christ,0.0
36,mr macaroni saturday arrest police participate occupylekkitollgate protest could,-0.05
37,celebrate lunar new year pandemic,0.13636363636363635
38,attack horrify xenophobic rhetoric around pandemic put member aapi community risk we ve,0.0
39,tich say case people symptom like dry cough tightness chest fever hyperthermia somehow bring confusion fever highly regard outstanding symptom,0.1977777777777778
40,new promo show rahulvaidya go meet dishaparmar side glass wall due,0.005681818181818177
41,county san mateo begin february expand vaccination teacher child care provider first responder food agricultural worker eligible state phase supply allow,0.25
42,,0.0
43,course good could do not let divisive hating con upset know do not care canada power matter hurt,0.7
44,bit friendly squabble old companion ok infact barrymore flying victoria rid everyone covid I ve pastor year I m godly blow covid everyone soul unless they re sinner,0.325
45,like read book without get infect shop ebook amp ebook reader solution httpstc,0.0
46,laugh pandemic even supreme court work remotely via video absolu,0.09999999999999999
47,,0.0
48,endtb government integrate tb amp response invest new tb vaccineamp adapt realtime datum sys,0.13636363636363635
49,story keep get bad andrew cuomo,-0.6999999999999998
50,whenever see sunak see man press johnson heed sage september advice lock bring,0.0
51,think shutdown bad small business wait biden minimum wage take effect u,-0.4749999999999999
52,attack horrify xenophobic rhetoric around pandemic put member aapi community risk we ve,0.0
53,ok put,0.5
54,dumb move freeze temperature combat respiratory pandemic get customer warm control distancing inside,0.11249999999999999
55,cnn people united states die coronavirus,0.0
56,imho area go orange next week allow people gather indoors long social distancing observe go work well big house,-0.0041666666666666675
57,pandemic dim sum volume ii via link five new pandemic microstorie get throug,0.11818181818181818
58,they ve week since port vale think covid bollock,0.0
59,start two week slow spread flatten curvenever forget,-0.30000000000000004
60,corona university gujrat wedding hallsin public park shop mallsim topper department cgpa online dramaybazii cgpa come want justice openuogforallthestudentsbanonlineclassesuog,0.0
61,rct vitaminc vs zinc vs prevention progression mildly ill outpatient gt differen,-0.5
62,never think one minute last year would agree nigel farage talk sense lockdown putin great reset,0.4
63,salutation great poet faizahmedfaiz bday heres mujhsepehlisimohabbatmeremehboobnamaang record,0.8
64,write essay august experience longcovid fund attention ha,0.0
65,wear mask support former president cause riot cause death multiple injury police try protect scum bag life,-0.09999999999999999
66,mr macaroni saturday arrest police participate occupylekkitollgate protest could,-0.05
67,ice ice baby freeze rainin latelyroad condition crazy care safety go to keep say vir,-0.6
68,listen inigo,0.0
69,filmfeb day pandemic shooter usually do not shoot roll depend subject course strict rule sometimes week pandemic use every opportunity full shoot roll,0.10277777777777779
70,happen,0.0
71,know variant detect country intense genomic surveillance country low,0.1
72,biden admin deep concern way early finding investigation communicate amp qu,0.05
73,land border open monday new rule sa ban fake covid certificate year https,-0.12121212121212122
74,frequent assessment health care team identify symptomatic patient quickly isolate testing transfer hhs amp sjhh covid unit test asymptomatic patient staff start immediately repeat regularly throughout outbreak,0.14444444444444446
75,remember guy coronavirus real deadly joe biden authorize migrant enter country f,-0.30000000000000004
76,we ve start fundraiser help pay retainer pay lawyer fee sue individual responsi,0.0
77,white house say china must make available datum early day covid outbreak,0.16666666666666666
78,saturday lockdown whatisgoingon,0.0
79,whenever see sunak see man press johnson heed sage september advice lock bring,0.0
80,vaccine consideration december jacob teitelbaum interested doctor think another opinion worthcfs fms,0.25
81,texans be not plan fan nothing pandemic new philosophy,0.13636363636363635
82,vaccinate people every weekday unc friday center thank entire team volunteer,-0.05
83,establishment press medium absolute joke prop governor cuomo masterful job,0.6
84,yikes highincome job recover employment among lowwage worker remain prepandemi,0.0
85,nonimpeachment news story morning new british report fear likely deadly variant,-0.015909090909090914
86,competition time competition chocolatewho want win chocolate hamper gift box enjoy l,0.6000000000000001
87,cdc guidance you re quote tweet recommend use plexiglass divider,0.0
88,melania put valentine heart word lawn you all would mock oblivion,0.0
89,I m glad thrift shop near open hour weekend lockdown fun outing people allow time mask hand sanitizer social distante safe much fun rack clothe find nice item,0.29166666666666663
90,join we live discussion exchange ceo dave walton tomorrow pm et sign diabete,0.13636363636363635
91,ok put,0.5
92,researcher design proteinbased biosensor glow contact coronavirus antibody biosense,0.0
93,see life ask wife honest tell shed really love valentine dayshe answer,0.55
94,proud ku hospital leadership per hour minimum wage announcement great news category check downward cycle case leadership matter,0.8
95,kim jongun build china virus,0.0
96,washingtons crusade big tech middle pandemic irresponsible amp moronichttpstcojvyik,0.0
97,pandemic create upheaval healthcare cybersecurity accord new report ci security use personal device conduct work task boom learn brief,0.04545454545454545
98,protect unsung hero,0.0
99,william nunn waco texas die covid nov love family always child excite first grandchild expect soon give much time other always offer,0.20625
100,increase stress relate challenge already suffer anxiety stick treatment plan talk mental health clinician call dbh mental health hotline,-0.1
101,cruz condemn parrot ccp narrative spread wuhan lab via,0.0
102,donald verger put heart art pandemic image intricate heart make vibrant sea glass flow back school hospital hard hit glnrtoday,-0.04166666666666668
103,republicans already make clear they ll acquit bc obviously coconspirator amp never serious abou,0.08888888888888889
104,stick home lover ready throw towel couple can not cuddle single can not mingle heres feel love dystopian valentine,0.20952380952380953
105,pandemic expose ugly way worker especially low end wage spectrum treat revitalize appeal union underscore importance worker voice unionstrong,-0.35
106,case multisystem inflammatory syndrome child misc rise misc heart lung kidney brain organ become inflamed rare illness appear week infection exposure,0.3
107,two public health expert toronto say government must give priority vaccinate black canadians people colour data show risk contracting,-0.08333333333333333
108,aim ensure community continue receive date informationfor detail click register interest highpeak highpeakkindness coronavirus,0.0
109,learn play guitar lockdownguitar guitarlessons learnguitar learnonline onlinelearne lockdown lockdownlearning lockdownmotivation musiclesson learnmusic skype zoom musical musicislife keeplearne,0.0
110,exciting opportunity look deep datum current pandemic hear ankurchaudhary analyze coronavirus hotspot use multiple datum source order reduce overall suffering join,0.06
111,they re already halfway additional dose receive,0.0
112,south shore business owner try prepare first valentine day since start pandemic,0.25
113,sister st catherine motherhouse receive vaccine week pray people protect pandemic dailyprayer,0.0
114,sooo I ve get appointment today get covid vaccination I m still fence,0.0
115,kelly garcia interim director iowa department public health say county would resume receive full allocation vaccine follow week meet target,0.175
116,selfisolation mean stay home leave reason except get test could pass virus other must stay home symptom test positive instructed nhs test trace,-0.07007575757575758
117,kelly garcia interim director iowa department public health say county would resume receive full allocation vaccine follow week meet target,0.175
118,tip read year still pandemic reading slump we ve got cover via,0.0
119,kamala harris exodus women workforce national emergency,0.0
120,recent study show patient give prophylactic anticoagulant within period hospital admission less likely,-0.05555555555555555
121,effort administration kick million affordable health care plan dangerous especially pandemic choice mean affordable option plan tailor individual,-0.228125
122,director kevin lewis release willyswonderland two week ago hospitalize covid,0.0
123,father daughter share covid vaccine experience,0.0
124,nation top public health agency say friday inperson schooling resume safely mask social distancing strategy vaccination teacher important prerequisite,0.28666666666666674
125,picture cheer fan beam around world television question raise consider acceptable write indveng,0.0
126,unique attempt manipur cyclist philem rohan singh set km cycling expedition raise fund feed homeless people manipurnbirensingh manipur read moreclick link,0.375
127,I m still convince cause pandemic last movie see theater sonic,0.0
128,whatthefuck boristhebutcherhttpstcoxysjxxwedt,0.0
129,fact president biden family make million china mean can not tell truth world,-0.3125
130,jennifer rosier james madison university professor specialize interpersonal communication say valentine day need gift give lavish dinner,0.0
131,president biden potus finalize deal buy million vaccine dose end july report,0.0
132,night ama corona want night gercekask,0.0
133,english teacher tom alera struggle see student facial expression behind mask often afraid move around classroom connect student fear inadvertently catch virus,-0.25
134,employment recovery project look focus group participant they re seek family member whose adult child intellectual disability employment disrupt contact cpykeinclusioncanadaca detail,0.2
135,university report vaccinated people phase vaccine distribution continue chicago second dose administer begin february,0.0
136,vitamin c zinc will not help fight covid study reveal,0.0
137,joseph jennings get first dose vaccine wants live little long part keep joseph everyone community safe step getting vaccinate turn,0.14147727272727273
138,rx task gather datum develop differential diagnosis order additional diagnostic test treat patient optimize desktop pc tablet nejmgroup,0.0
139,pandemic adult we report symptom anxiety depressive disorder,0.1
140,current condition sayre patemp chill point barometer inhgwind mph esecorona virus weekly statscase nepa bradfordcounty,0.0
141,need selfisolate must stay home you re long risk spread virusthat mean go walk go supermarket leave home staywarm staysafe,-0.18125
142,setback bring pandemic dog bar open tuesday,0.0
143,eager roll sleeve vaccine find accessible jackson area,0.375
144,around people symptom act like you ve get stay home protect nhs save life,0.0
145,you re right worry delay pass covid relief bill people blame dems people need help right ugh,0.2857142857142857
146,we ve watch coach lot football country soon watch senator tuberville tell lot truth oath,0.0
147,anyone else get feel government actually enjoy pandemic mean allow rule,0.04375000000000001
148,picture cheer fan beam around world television question raise consider acceptable write indveng,0.0
