,created_at,full_text,sentiment_score
0,2020-12-25 15:59:55+00:00,lesson we ve learn significant unequal effect wealth well,0.375
1,2020-12-25 15:59:55+00:00,christmas hope president sign relief bill amp omnibus fund government,0.0
2,2020-12-25 15:59:55+00:00,happy christmas new guardian article want run experiment earth understand human behaviour p,0.31212121212121213
3,2020-12-25 15:59:55+00:00,wish could commercial heavy rotation tv simply educate people wear mask can not tell many people see do not cover nose suspect widespread social distancing hard lot home spread,0.006944444444444438
4,2020-12-25 15:59:55+00:00,yes plz promotemedicalstudent,0.0
5,2020-12-25 15:59:55+00:00,option stay home parent rent free really get shit together one bi,0.13333333333333336
6,2020-12-25 15:59:55+00:00,christmas feel like christmas becausea depressionb pandemicc you re long childd abo,-0.05
7,2020-12-25 15:59:55+00:00,black doctor die coronavirus complication week complain hospital racist treatment,-0.16666666666666666
8,2020-12-25 15:59:55+00:00,sister accidentally wrap gift covid stat obituary page,0.0
9,2020-12-25 15:59:55+00:00,appreciation medical community woman humanity first nederland visit medical facility thank,0.08333333333333333
10,2020-12-25 15:59:55+00:00,travel pandemic eat bean,0.0
11,2020-12-25 15:59:56+00:00,christmas please keep healthcare hero prayer stay vigilant protect love one,0.5
12,2020-12-25 15:59:56+00:00,jesus test positive covid christmas day sum really,0.21363636363636362
13,2020-12-25 15:59:56+00:00,kiwi test positive covid,0.22727272727272727
14,2020-12-25 15:59:56+00:00,lockdown stayathome kellykellinareal profile instagram follow baby,0.0
15,2020-12-25 15:59:56+00:00,merry christmas filthy animal merrychristmas merryxmas happyholiday bethankful love jesus coronavirus friday,-0.15000000000000002
16,2020-12-25 15:59:56+00:00,covid renewal japan south korea might strike asias financial healingworldnews breakingnew latestnew politic,0.0
17,2020-12-25 15:59:56+00:00,jesus test positive covid christmas day sum really,0.21363636363636362
18,2020-12-25 15:59:56+00:00,trump say live georgia good way support boycott runoff election january,0.41818181818181815
19,2020-12-25 15:59:56+00:00,surge across we hard describe situation inside hospitals healthcare provider amp patie,-0.2916666666666667
20,2020-12-25 15:59:56+00:00,minor get away care horny stuff know someone rely nsfw art income well,-0.05
21,2020-12-25 15:59:56+00:00,season greeting well wish familyinblack worldwide blighted covid pandemic year,0.0
22,2020-12-25 15:59:56+00:00,jesus test positive covid christmas day sum really,0.21363636363636362
23,2020-12-25 15:59:57+00:00,hundred thousand people lose loved one pandemic archive letter news report show fam,0.7
24,2020-12-25 15:59:57+00:00,corona virus little touch hardship,-0.1875
25,2020-12-25 15:59:57+00:00,christmas feel like christmas becausea depressionb pandemicc you re long childd abo,-0.05
26,2020-12-25 15:59:57+00:00,indiawithpfi indiawithpfi stop hunt popular front india indiawithpfi support popular front india,0.6
27,2020-12-25 15:59:57+00:00,good work he s do rashford set insignificant folly standard uc allowance need increase,0.35
28,2020-12-25 15:59:57+00:00,promise family one day would tell beautiful story luke aunt bethany chr,0.85
29,2020-12-25 15:59:57+00:00,interesting btw direct anyone I ve never understand conflation flus,0.3
30,2020-12-25 15:59:57+00:00,promise family one day would tell beautiful story luke aunt bethany chr,0.85
31,2020-12-25 15:59:57+00:00,new technique reduce postoperative deficit oxygen blood patient morbid inshape lifestyle keto weightloss,0.13636363636363635
32,2020-12-25 15:59:57+00:00,cc maga hate,-0.8
33,2020-12-25 15:59:57+00:00,perhaps fit bad year memory surprise prospect government shutdown delay economic relie,-0.03333333333333327
34,2020-12-25 15:59:57+00:00,truly christmas miracle completely defunde military amp screw every struggle family wait desperate,-0.19999999999999998
35,2020-12-25 15:59:57+00:00,trump say live georgia good way support boycott runoff election january,0.41818181818181815
36,2020-12-25 15:59:57+00:00,hate golftrump golfs florida covid relief hang balance abc news via,-0.8
37,2020-12-25 15:59:58+00:00,wish christian brothers sister merry christmas pray bless new year we mark,0.06818181818181818
38,2020-12-25 15:59:58+00:00,la county set grim milestone death single day,-0.5357142857142857
39,2020-12-25 15:59:58+00:00,um menyou might wanna read last line article roll sleeve covid jab http,0.0
40,2020-12-25 15:59:58+00:00,contradictory remark senior regime official coronaviru vaccine indicate corruption theft disillusionment incompetence among regime official delay vaccination effort lead people die,0.0
41,2020-12-25 15:59:58+00:00,break dept notify two death new case confirm new uk variant coronavirus bee,0.13636363636363635
42,2020-12-25 15:59:58+00:00,expect world term covid positive percentage,0.22727272727272727
43,2020-12-25 15:59:58+00:00,christmas feel like christmas becausea depressionb pandemicc you re long childd abo,-0.05
44,2020-12-25 15:59:58+00:00,whole live countdown concert guest artist fan free pandemic I ve say ill,0.05909090909090908
45,2020-12-25 15:59:58+00:00,christmas feel like christmas becausea depressionb pandemicc you re long childd abo,-0.05
46,2020-12-25 15:59:58+00:00,small business closedbig box store amazon remain openvirus outbreak retail almost nonexistent,-0.25
47,2020-12-25 15:59:58+00:00,I m a take cat lockdown saint whodat,0.0
48,2020-12-25 15:59:59+00:00,kapamilya reporter doris bigornia lose love one week christmas,0.5
49,2020-12-25 15:59:59+00:00,fly europe new strain covid pop flex twitter follower bean undercooked bacon can minute maid,0.4681818181818182
50,2020-12-25 15:59:59+00:00,wheein social distancing lol,0.4166666666666667
51,2020-12-25 15:59:59+00:00,christmas feel like christmas becausea depressionb pandemicc you re long childd abo,-0.05
52,2020-12-25 15:59:59+00:00,cal ny pols empty prison covid say msm kiss ass trump pardon people wrongly jail msm flip lid show crooked,-0.06666666666666667
53,2020-12-25 15:59:59+00:00,do not worry america might get covid relief check desperately need four war criminal pard,-0.5
54,2020-12-25 15:59:59+00:00,nigga fly paris pandemic eat bean,0.8
55,2020-12-25 15:59:59+00:00,trump golfs florida covid relief hang balance,0.0
56,2020-12-25 15:59:59+00:00,fbi report increase sextortion scam recently crook demand payment leak sensitive image information victim,0.008333333333333331
57,2020-12-25 15:59:59+00:00,feel sick come back work holiday stay home tell one sick person covid w,-0.4761904761904762
